year,state,state_po,county,democrat,republican,other,winner,totalvotes
2020,north dakota,nd,richland,2510,5072,230,donald j trump,7812
2020,north dakota,nd,rolette,2482,1257,65,joseph r biden jr,3804
2020,north dakota,nd,sargent,738,1266,66,donald j trump,2070
2020,north dakota,nd,sheridan,104,688,20,donald j trump,812
2020,north dakota,nd,sioux,804,258,124,joseph r biden jr,1186
2020,north dakota,nd,slope,44,380,3,donald j trump,427
2020,north dakota,nd,stark,2499,12110,441,donald j trump,15050
2020,north dakota,nd,steele,392,652,44,donald j trump,1088
2020,north dakota,nd,stutsman,2676,6994,289,donald j trump,9959
2020,north dakota,nd,towner,317,830,27,donald j trump,1174
2020,north dakota,nd,traill,1493,2522,121,donald j trump,4136
2020,north dakota,nd,walsh,1333,3324,126,donald j trump,4783
2020,north dakota,nd,ward,7293,19974,979,donald j trump,28246
2020,north dakota,nd,wells,442,1893,39,donald j trump,2374
2020,north dakota,nd,williams,2169,11739,426,donald j trump,14334
2020,oregon,or,baker,2346,7352,234,donald j trump,9932
2020,oregon,or,benton,35827,14878,2094,joseph r biden jr,52799
2020,oregon,or,clackamas,139043,110509,8127,joseph r biden jr,257679
2020,oregon,or,clatsop,12916,10218,776,joseph r biden jr,23910
2020,oregon,or,columbia,13835,17150,1236,donald j trump,32221
2020,oregon,or,coos,14243,21829,1003,donald j trump,37075
2020,oregon,or,crook,3801,11287,360,donald j trump,15448
2020,oregon,or,curry,6058,8484,383,donald j trump,14925
2020,oregon,or,deschutes,65962,55646,3626,joseph r biden jr,125234
2020,oregon,or,douglas,19160,43298,1891,donald j trump,64349
2020,oregon,or,gilliam,324,834,20,donald j trump,1178
2020,oregon,or,grant,929,3545,122,donald j trump,4596
2020,oregon,or,harney,894,3475,112,donald j trump,4481
2020,oregon,or,hood river,8764,3955,371,joseph r biden jr,13090
2020,oregon,or,jackson,59478,63869,3818,donald j trump,127165
2020,oregon,or,jefferson,4393,7189,331,donald j trump,11913
2020,oregon,or,josephine,18451,31751,1439,donald j trump,51641
2020,oregon,or,klamath,10388,25308,1030,donald j trump,36726
2020,oregon,or,lake,792,3470,101,donald j trump,4363
2020,oregon,or,lane,134366,80336,7551,joseph r biden jr,222253
2020,oregon,or,lincoln,17385,12460,881,joseph r biden jr,30726
2020,oregon,or,linn,26512,43486,2642,donald j trump,72640
2020,oregon,or,malheur,3260,8187,357,donald j trump,11804
2020,oregon,or,marion,80872,79002,5660,joseph r biden jr,165534
2020,oregon,or,morrow,1371,3586,161,donald j trump,5118
2020,oregon,or,multnomah,367249,82995,13415,joseph r biden jr,463659
2020,oregon,or,polk,22917,23732,1642,donald j trump,48291
2020,oregon,or,sherman,260,921,27,donald j trump,1208
2020,oregon,or,tillamook,8066,8354,468,donald j trump,16888
2020,oregon,or,umatilla,10707,21270,1061,donald j trump,33038
2020,oregon,or,union,4254,10298,392,donald j trump,14944
2020,oregon,or,wallowa,1625,3404,120,donald j trump,5149
2020,oregon,or,wasco,6604,7035,491,donald j trump,14130
2020,oregon,or,washington,209940,99073,11313,joseph r biden jr,320326
2020,oregon,or,wheeler,217,711,37,donald j trump,965
2020,oregon,or,yamhill,27174,29551,2198,donald j trump,58923
2020,pennsylvania,pa,adams,18207,37523,810,donald j trump,56540
2020,pennsylvania,pa,allegheny,429065,282324,8344,joseph r biden jr,719733
2020,pennsylvania,pa,armstrong,8457,27489,424,donald j trump,36370
2020,pennsylvania,pa,beaver,38122,54759,1241,donald j trump,94122
2020,pennsylvania,pa,bedford,4367,23025,182,donald j trump,27574
2020,pennsylvania,pa,berks,92895,109736,2909,donald j trump,205540
2020,pennsylvania,pa,blair,17636,45306,653,donald j trump,63595
2020,pennsylvania,pa,bradford,8046,21600,513,donald j trump,30159
2020,pennsylvania,pa,bucks,204712,187367,4155,joseph r biden jr,396234
2020,pennsylvania,pa,butler,37508,74359,1438,donald j trump,113305
2020,pennsylvania,pa,cambria,21730,48085,759,donald j trump,70574
2020,pennsylvania,pa,cameron,634,1771,29,donald j trump,2434
2020,pennsylvania,pa,carbon,11212,21984,433,donald j trump,33629
2020,pennsylvania,pa,centre,40055,36372,1066,joseph r biden jr,77493
2020,pennsylvania,pa,chester,182372,128565,3565,joseph r biden jr,314502
2020,pennsylvania,pa,clarion,4678,14578,237,donald j trump,19493
2020,pennsylvania,pa,clearfield,9673,29203,546,donald j trump,39422
2020,pennsylvania,pa,clinton,5502,11902,221,donald j trump,17625
2020,pennsylvania,pa,columbia,10532,20098,541,donald j trump,31171
2020,pennsylvania,pa,crawford,12924,28559,521,donald j trump,42004
2020,pennsylvania,pa,cumberland,62245,77212,2138,donald j trump,141595
2020,pennsylvania,pa,dauphin,78983,66408,1977,joseph r biden jr,147368
2020,pennsylvania,pa,delaware,206423,118532,2976,joseph r biden jr,327931
2020,pennsylvania,pa,elk,4522,12140,244,donald j trump,16906
2020,pennsylvania,pa,erie,68286,66869,1928,joseph r biden jr,137083
2020,pennsylvania,pa,fayette,20444,41227,468,donald j trump,62139
2020,pennsylvania,pa,forest,728,1882,36,donald j trump,2646
2020,pennsylvania,pa,franklin,22422,57245,1116,donald j trump,80783
2020,pennsylvania,pa,fulton,1085,6824,68,donald j trump,7977
2020,pennsylvania,pa,greene,4911,12579,179,donald j trump,17669
2020,pennsylvania,pa,huntingdon,5445,17061,286,donald j trump,22792
2020,pennsylvania,pa,indiana,12634,28089,475,donald j trump,41198
2020,pennsylvania,pa,jefferson,4527,17960,337,donald j trump,22824
2020,pennsylvania,pa,juniata,2253,9649,141,donald j trump,12043
2020,pennsylvania,pa,lackawanna,61991,52334,1085,joseph r biden jr,115410
2020,pennsylvania,pa,lancaster,115847,160209,4183,donald j trump,280239
2020,pennsylvania,pa,lawrence,15978,29597,501,donald j trump,46076
2020,pennsylvania,pa,lebanon,23932,46731,989,donald j trump,71652
2020,pennsylvania,pa,lehigh,98288,84259,2166,joseph r biden jr,184713
2020,pennsylvania,pa,luzerne,64873,86929,1519,donald j trump,153321
2020,pennsylvania,pa,lycoming,16971,41462,821,donald j trump,59254
2020,pennsylvania,pa,mckean,5098,14083,285,donald j trump,19466
2020,pennsylvania,pa,mercer,21067,36143,744,donald j trump,57954
2020,pennsylvania,pa,mifflin,4603,16670,229,donald j trump,21502
2020,pennsylvania,pa,monroe,44060,38726,1043,joseph r biden jr,83829
2020,pennsylvania,pa,montgomery,319511,185460,5186,joseph r biden jr,510157
2020,pennsylvania,pa,montour,3771,5844,156,donald j trump,9771
2020,pennsylvania,pa,northampton,85087,83854,2001,joseph r biden jr,170942
2020,pennsylvania,pa,northumberland,12677,28952,654,donald j trump,42283
2020,pennsylvania,pa,perry,5950,18293,409,donald j trump,24652
2020,pennsylvania,pa,philadelphia,603790,132740,4847,joseph r biden jr,741377
2020,pennsylvania,pa,pike,13019,19213,322,donald j trump,32554
2020,pennsylvania,pa,potter,1726,7239,99,donald j trump,9064
2020,pennsylvania,pa,schuylkill,20727,48871,1005,donald j trump,70603
2020,pennsylvania,pa,snyder,4910,13983,247,donald j trump,19140
2020,pennsylvania,pa,somerset,8654,31466,423,donald j trump,40543
2020,pennsylvania,pa,sullivan,921,2619,55,donald j trump,3595
2020,pennsylvania,pa,susquehanna,6236,15207,309,donald j trump,21752
2020,pennsylvania,pa,tioga,4955,15742,378,donald j trump,21075
2020,pennsylvania,pa,union,7475,12356,284,donald j trump,20115
2020,pennsylvania,pa,venango,7585,18569,374,donald j trump,26528
2020,pennsylvania,pa,warren,6066,14237,347,donald j trump,20650
2020,pennsylvania,pa,washington,45088,72080,1310,donald j trump,118478
2020,pennsylvania,pa,wayne,9191,18637,261,donald j trump,28089
2020,pennsylvania,pa,westmoreland,72129,130218,2350,donald j trump,204697
2020,pennsylvania,pa,wyoming,4704,9936,218,donald j trump,14858
2020,pennsylvania,pa,york,88114,146733,3624,donald j trump,238471
2020,rhode island,ri,bristol,18050,9745,620,joseph r biden jr,28415
2020,rhode island,ri,kent,49113,42001,1979,joseph r biden jr,93093
2020,rhode island,ri,newport,29486,15722,940,joseph r biden jr,46148
2020,rhode island,ri,providence,165012,102551,5104,joseph r biden jr,272667
2020,rhode island,ri,washington,44549,29818,1693,joseph r biden jr,76060
2020,rhode island,ri,federal precinct,1276,85,13,joseph r biden jr,1374
2020,south carolina,sc,abbeville,4101,8215,117,donald j trump,12433
2020,south carolina,sc,aiken,32275,51589,1321,donald j trump,85185
2020,south carolina,sc,allendale,2718,835,40,joseph r biden jr,3593
2020,south carolina,sc,anderson,27169,67565,1359,donald j trump,96093
2020,south carolina,sc,bamberg,4010,2417,55,joseph r biden jr,6482
2020,south carolina,sc,barnwell,4720,5492,109,donald j trump,10321
2020,south carolina,sc,beaufort,43419,53194,1222,donald j trump,97835
2020,south carolina,sc,berkeley,45223,57397,1838,donald j trump,104458
2020,south carolina,sc,calhoun,3905,4305,81,donald j trump,8291
2020,south carolina,sc,charleston,121485,93297,4075,joseph r biden jr,218857
2020,south carolina,sc,cherokee,6983,18043,244,donald j trump,25270
2020,south carolina,sc,chester,6941,8660,156,donald j trump,15757
2020,south carolina,sc,chesterfield,7431,11297,148,donald j trump,18876
2020,south carolina,sc,clarendon,8250,8361,122,donald j trump,16733
2020,south carolina,sc,colleton,8602,10440,241,donald j trump,19283
2020,south carolina,sc,darlington,15220,16832,365,donald j trump,32417
2020,south carolina,sc,dillon,6436,6582,83,donald j trump,13101
2020,south carolina,sc,dorchester,33824,41913,1541,donald j trump,77278
2020,south carolina,sc,edgefield,4953,8184,167,donald j trump,13304
2020,south carolina,sc,fairfield,7382,4625,129,joseph r biden jr,12136
2020,south carolina,sc,florence,31153,32615,742,donald j trump,64510
2020,south carolina,sc,georgetown,15822,20487,359,donald j trump,36668
2020,south carolina,sc,greenville,103030,150021,5104,donald j trump,258155
2020,south carolina,sc,greenwood,12145,19431,430,donald j trump,32006
2020,south carolina,sc,hampton,5323,3906,76,donald j trump,9305
2020,south carolina,sc,horry,59180,118821,1743,donald j trump,179744
2020,south carolina,sc,jasper,7185,7078,131,donald j trump,14394
2020,south carolina,sc,kershaw,12699,20471,459,donald j trump,33629
2020,south carolina,sc,lancaster,18937,30312,619,donald j trump,49868
2020,south carolina,sc,laurens,10159,20004,325,donald j trump,30488
2020,south carolina,sc,lee,5329,3008,94,joseph r biden jr,8431
2020,south carolina,sc,lexington,49301,92817,2450,donald j trump,144568
2020,south carolina,sc,mccormick,2687,2958,52,donald j trump,5697
2020,south carolina,sc,marion,8872,5711,121,joseph r biden jr,14704
2020,south carolina,sc,marlboro,6290,5044,112,joseph r biden jr,11446
2020,south carolina,sc,newberry,6958,11443,230,donald j trump,18631
2020,south carolina,sc,oconee,10414,29698,556,donald j trump,40668
2020,south carolina,sc,orangeburg,27295,13603,307,joseph r biden jr,41205
2020,south carolina,sc,pickens,13645,42907,994,donald j trump,57546
2020,south carolina,sc,richland,132570,58313,2939,joseph r biden jr,193822
2020,south carolina,sc,saluda,2963,6210,101,donald j trump,9274
2020,south carolina,sc,spartanburg,52926,93560,2169,donald j trump,148655
2020,south carolina,sc,sumter,27379,21000,541,joseph r biden jr,48920
2020,south carolina,sc,union,4935,8183,139,donald j trump,13257
2020,south carolina,sc,williamsburg,10289,5532,164,joseph r biden jr,15985
2020,south carolina,sc,york,59008,82727,2315,donald j trump,144050
2020,texas,tx,anderson,3955,15110,162,donald j trump,19227
2020,texas,tx,andrews,850,4943,70,donald j trump,5863
2020,texas,tx,angelina,9143,25076,355,donald j trump,34574
2020,texas,tx,aransas,2916,9239,135,donald j trump,12290
2020,texas,tx,archer,446,4300,50,donald j trump,4796
2020,texas,tx,armstrong,75,1035,2,donald j trump,1112
2020,texas,tx,atascosa,5876,12039,203,donald j trump,18118
2020,texas,tx,austin,2951,11447,156,donald j trump,14554
2020,texas,tx,bailey,409,1434,17,donald j trump,1860
2020,texas,tx,bandera,2505,10057,153,donald j trump,12715
2020,texas,tx,bastrop,15474,20516,675,donald j trump,36665
2020,texas,tx,baylor,183,1494,25,donald j trump,1702
2020,texas,tx,bee,3288,6006,126,donald j trump,9420
2020,texas,tx,bell,57014,67893,2468,donald j trump,127375
2020,texas,tx,bexar,448452,308618,13748,joseph r biden jr,770818
2020,texas,tx,blanco,1911,5443,87,donald j trump,7441
2020,texas,tx,borden,16,397,3,donald j trump,416
2020,texas,tx,bosque,1561,7469,96,donald j trump,9126
2020,texas,tx,bowie,10747,27116,398,donald j trump,38261
2020,texas,tx,brazoria,62228,90433,2323,donald j trump,154984
2020,texas,tx,brazos,35349,47530,2182,donald j trump,85061
2020,texas,tx,brewster,2258,2461,103,donald j trump,4822
2020,texas,tx,briscoe,78,639,8,donald j trump,725
2020,texas,tx,brooks,1470,998,16,joseph r biden jr,2484
2020,texas,tx,brown,2107,13698,164,donald j trump,15969
2020,texas,tx,burleson,1788,6743,78,donald j trump,8609
2020,texas,tx,burnet,5639,18767,311,donald j trump,24717
2020,texas,tx,caldwell,6672,8031,270,donald j trump,14973
2020,texas,tx,calhoun,2148,5641,67,donald j trump,7856
2020,texas,tx,callahan,734,6012,86,donald j trump,6832
2020,texas,tx,cameron,64063,49032,1079,joseph r biden jr,114174
2020,texas,tx,camp,1394,3626,40,donald j trump,5060
2020,texas,tx,carson,297,2779,46,donald j trump,3122
2020,texas,tx,cass,2795,11033,99,donald j trump,13927
2020,texas,tx,castro,466,1602,15,donald j trump,2083
2020,texas,tx,chambers,3997,17353,302,donald j trump,21652
2020,texas,tx,cherokee,4210,15101,197,donald j trump,19508
2020,texas,tx,childress,310,1943,26,donald j trump,2279
2020,texas,tx,clay,614,5069,61,donald j trump,5744
2020,texas,tx,cochran,177,809,14,donald j trump,1000
2020,texas,tx,coke,178,1586,15,donald j trump,1779
2020,texas,tx,coleman,451,3641,32,donald j trump,4124
2020,texas,tx,collin,230945,252318,7593,donald j trump,490856
2020,texas,tx,collingsworth,155,1048,15,donald j trump,1218
2020,texas,tx,colorado,2420,7472,83,donald j trump,9975
2020,texas,tx,comal,24826,62740,1326,donald j trump,88892
2020,texas,tx,comanche,853,5177,56,donald j trump,6086
2020,texas,tx,concho,197,1058,13,donald j trump,1268
2020,texas,tx,cooke,3210,15596,190,donald j trump,18996
2020,texas,tx,coryell,7565,15438,490,donald j trump,23493
2020,texas,tx,cottle,113,540,9,donald j trump,662
2020,texas,tx,crane,241,1247,15,donald j trump,1503
2020,texas,tx,crockett,344,1220,10,donald j trump,1574
2020,texas,tx,crosby,527,1396,30,donald j trump,1953
2020,texas,tx,culberson,438,415,11,joseph r biden jr,864
2020,texas,tx,dallam,197,1389,23,donald j trump,1609
2020,texas,tx,dallas,598576,307076,13852,joseph r biden jr,919504
2020,texas,tx,dawson,808,2951,30,donald j trump,3789
2020,texas,tx,deaf smith,1264,3294,52,donald j trump,4610
2020,texas,tx,delta,403,2162,27,donald j trump,2592
2020,texas,tx,denton,188695,222480,6789,donald j trump,417964
2020,texas,tx,dewitt,1494,6567,57,donald j trump,8118
2020,texas,tx,dickens,130,853,5,donald j trump,988
2020,texas,tx,dimmit,2264,1384,18,joseph r biden jr,3666
2020,texas,tx,donley,198,1438,12,donald j trump,1648
2020,texas,tx,duval,2575,2443,35,joseph r biden jr,5053
2020,texas,tx,eastland,983,7237,73,donald j trump,8293
2020,texas,tx,ector,11367,32697,527,donald j trump,44591
2020,texas,tx,edwards,168,893,5,donald j trump,1066
2020,texas,tx,ellis,27565,56717,1211,donald j trump,85493
2020,texas,tx,el paso,178126,84331,4272,joseph r biden jr,266729
2020,texas,tx,erath,2916,13684,256,donald j trump,16856
2020,texas,tx,falls,1899,4177,57,donald j trump,6133
2020,texas,tx,fannin,2655,12171,181,donald j trump,15007
2020,texas,tx,fayette,2661,10171,109,donald j trump,12941
2020,texas,tx,fisher,352,1448,26,donald j trump,1826
2020,texas,tx,floyd,438,1584,17,donald j trump,2039
2020,texas,tx,foard,99,445,7,donald j trump,551
2020,texas,tx,fort bend,195552,157718,4244,joseph r biden jr,357514
2020,texas,tx,franklin,804,4161,44,donald j trump,5009
2020,texas,tx,freestone,1635,6991,85,donald j trump,8711
2020,texas,tx,frio,2422,2823,34,donald j trump,5279
2020,texas,tx,gaines,576,5355,65,donald j trump,5996
2020,texas,tx,galveston,58842,93911,2307,donald j trump,155060
2020,texas,tx,garza,231,1413,9,donald j trump,1653
2020,texas,tx,gillespie,3176,12514,160,donald j trump,15850
2020,texas,tx,glasscock,39,611,3,donald j trump,653
2020,texas,tx,goliad,877,3085,33,donald j trump,3995
2020,texas,tx,gonzales,1948,5627,73,donald j trump,7648
2020,texas,tx,gray,829,6840,113,donald j trump,7782
2020,texas,tx,grayson,14506,44163,805,donald j trump,59474
2020,texas,tx,gregg,14796,32493,693,donald j trump,47982
2020,texas,tx,grimes,2833,9432,149,donald j trump,12414
2020,texas,tx,guadalupe,28805,47553,1261,donald j trump,77619
2020,texas,tx,hale,2279,7177,130,donald j trump,9586
2020,texas,tx,hall,168,995,6,donald j trump,1169
2020,texas,tx,hamilton,641,3616,94,donald j trump,4351
2020,texas,tx,hansford,166,1849,32,donald j trump,2047
2020,texas,tx,hardeman,241,1330,9,donald j trump,1580
2020,texas,tx,hardin,3474,23858,303,donald j trump,27635
2020,texas,tx,harris,918193,700630,21995,joseph r biden jr,1640818
2020,texas,tx,harrison,7908,21466,343,donald j trump,29717
2020,texas,tx,hartley,195,1868,15,donald j trump,2078
2020,texas,tx,haskell,353,1840,21,donald j trump,2214
2020,texas,tx,hays,59524,47680,2191,joseph r biden jr,109395
2020,texas,tx,hemphill,206,1486,28,donald j trump,1720
2020,texas,tx,henderson,7060,28911,346,donald j trump,36317
2020,texas,tx,hidalgo,128199,90527,2158,joseph r biden jr,220884
2020,texas,tx,hill,2860,11926,145,donald j trump,14931
2020,texas,tx,hockley,1482,6536,82,donald j trump,8100
2020,texas,tx,hood,5648,26496,397,donald j trump,32541
2020,texas,tx,hopkins,3046,12719,176,donald j trump,15941
2020,texas,tx,houston,2314,7060,64,donald j trump,9438
2020,texas,tx,howard,2069,8054,118,donald j trump,10241
2020,texas,tx,hudspeth,371,779,15,donald j trump,1165
2020,texas,tx,hunt,8906,29163,528,donald j trump,38597
2020,texas,tx,hutchinson,965,7681,127,donald j trump,8773
2020,texas,tx,irion,120,759,10,donald j trump,889
2020,texas,tx,jack,331,3418,33,donald j trump,3782
2020,texas,tx,jackson,1033,5231,89,donald j trump,6353
2020,texas,tx,jasper,2954,12542,115,donald j trump,15611
2020,texas,tx,jeff davis,501,784,20,donald j trump,1305
2020,texas,tx,jefferson,46073,47570,1116,donald j trump,94759
2020,texas,tx,jim hogg,1197,833,6,joseph r biden jr,2036
2020,texas,tx,jim wells,6119,7453,97,donald j trump,13669
2020,texas,tx,johnson,16464,54628,928,donald j trump,72020
2020,texas,tx,jones,999,5660,82,donald j trump,6741
2020,texas,tx,karnes,1234,3968,50,donald j trump,5252
2020,texas,tx,kaufman,18405,37624,689,donald j trump,56718
2020,texas,tx,kendall,6020,20083,349,donald j trump,26452
2020,texas,tx,kenedy,65,127,2,donald j trump,194
2020,texas,tx,kent,47,411,4,donald j trump,462
2020,texas,tx,kerr,6524,20879,342,donald j trump,27745
2020,texas,tx,kimble,284,1987,21,donald j trump,2292
2020,texas,tx,king,8,151,0,donald j trump,159
2020,texas,tx,kinney,446,1144,13,donald j trump,1603
2020,texas,tx,kleberg,5314,5504,126,donald j trump,10944
2020,texas,tx,knox,265,1180,11,donald j trump,1456
2020,texas,tx,lamar,4458,16760,224,donald j trump,21442
2020,texas,tx,lamb,840,3521,49,donald j trump,4410
2020,texas,tx,lampasas,2144,8086,169,donald j trump,10399
2020,texas,tx,la salle,1052,1335,19,donald j trump,2406
2020,texas,tx,lavaca,1333,8804,60,donald j trump,10197
2020,texas,tx,lee,1750,6255,82,donald j trump,8087
2020,texas,tx,leon,1072,7523,79,donald j trump,8674
2020,texas,tx,liberty,5785,23302,247,donald j trump,29334
2020,texas,tx,limestone,2213,6789,93,donald j trump,9095
2020,texas,tx,lipscomb,131,1205,17,donald j trump,1353
2020,texas,tx,live oak,819,4199,36,donald j trump,5054
2020,texas,tx,llano,2465,10079,116,donald j trump,12660
2020,texas,tx,loving,4,60,2,donald j trump,66
2020,texas,tx,lubbock,40017,78861,1939,donald j trump,120817
2020,texas,tx,lynn,428,1853,12,donald j trump,2293
2020,texas,tx,mcculloch,490,2904,42,donald j trump,3436
2020,texas,tx,mclennan,36688,59543,1641,donald j trump,97872
2020,texas,tx,mcmullen,53,460,3,donald j trump,516
2020,texas,tx,madison,1088,4169,41,donald j trump,5298
2020,texas,tx,marion,1339,3470,55,donald j trump,4864
2020,texas,tx,martin,288,1857,15,donald j trump,2160
2020,texas,tx,mason,457,1991,26,donald j trump,2474
2020,texas,tx,matagorda,3733,9845,149,donald j trump,13727
2020,texas,tx,maverick,8332,6881,133,joseph r biden jr,15346
2020,texas,tx,medina,6773,15642,242,donald j trump,22657
2020,texas,tx,menard,197,823,8,donald j trump,1028
2020,texas,tx,midland,12329,45624,906,donald j trump,58859
2020,texas,tx,milam,2496,7984,98,donald j trump,10578
2020,texas,tx,mills,271,2217,17,donald j trump,2505
2020,texas,tx,mitchell,397,2170,12,donald j trump,2579
2020,texas,tx,montague,1097,8615,107,donald j trump,9819
2020,texas,tx,montgomery,74377,193382,3784,donald j trump,271543
2020,texas,tx,moore,1062,4359,87,donald j trump,5508
2020,texas,tx,morris,1669,3872,46,donald j trump,5587
2020,texas,tx,motley,46,604,2,donald j trump,652
2020,texas,tx,nacogdoches,9000,17378,407,donald j trump,26785
2020,texas,tx,navarro,5101,13800,222,donald j trump,19123
2020,texas,tx,newton,1173,4882,39,donald j trump,6094
2020,texas,tx,nolan,1162,4131,64,donald j trump,5357
2020,texas,tx,nueces,60925,64617,1780,donald j trump,127322
2020,texas,tx,ochiltree,302,2812,42,donald j trump,3156
2020,texas,tx,oldham,81,917,11,donald j trump,1009
2020,texas,tx,orange,6357,29186,451,donald j trump,35994
2020,texas,tx,palo pinto,2178,10179,132,donald j trump,12489
2020,texas,tx,panola,2057,9326,68,donald j trump,11451
2020,texas,tx,parker,13017,62045,1066,donald j trump,76128
2020,texas,tx,parmer,488,2135,27,donald j trump,2650
2020,texas,tx,pecos,1382,3215,71,donald j trump,4668
2020,texas,tx,polk,5387,18573,226,donald j trump,24186
2020,texas,tx,potter,9921,22820,596,donald j trump,33337
2020,texas,tx,presidio,1463,721,33,joseph r biden jr,2217
2020,texas,tx,rains,842,5155,56,donald j trump,6053
2020,texas,tx,randall,12802,50796,1076,donald j trump,64674
2020,texas,tx,reagan,172,942,10,donald j trump,1124
2020,texas,tx,real,320,1643,19,donald j trump,1982
2020,texas,tx,red river,1246,4517,43,donald j trump,5806
2020,texas,tx,reeves,1395,2254,40,donald j trump,3689
2020,texas,tx,refugio,1108,2210,48,donald j trump,3366
2020,texas,tx,roberts,17,529,4,donald j trump,550
2020,texas,tx,robertson,2374,5646,79,donald j trump,8099
2020,texas,tx,rockwall,16412,36726,753,donald j trump,53891
2020,texas,tx,runnels,552,3807,50,donald j trump,4409
2020,texas,tx,rusk,4629,16534,214,donald j trump,21377
2020,texas,tx,sabine,669,4784,38,donald j trump,5491
2020,texas,tx,san augustine,980,3007,15,donald j trump,4002
2020,texas,tx,san jacinto,2337,10161,142,donald j trump,12640
2020,texas,tx,san patricio,8988,16516,387,donald j trump,25891
2020,texas,tx,san saba,287,2308,7,donald j trump,2602
2020,texas,tx,schleicher,211,940,8,donald j trump,1159
2020,texas,tx,scurry,818,4983,69,donald j trump,5870
2020,texas,tx,shackelford,130,1484,14,donald j trump,1628
2020,texas,tx,shelby,2068,7975,44,donald j trump,10087
2020,texas,tx,sherman,91,886,15,donald j trump,992
2020,texas,tx,smith,29615,69080,1394,donald j trump,100089
2020,texas,tx,somervell,768,4105,74,donald j trump,4947
2020,texas,tx,starr,9123,8247,155,joseph r biden jr,17525
2020,texas,tx,stephens,397,3385,18,donald j trump,3800
2020,texas,tx,sterling,51,584,4,donald j trump,639
2020,texas,tx,stonewall,116,615,5,donald j trump,736
2020,texas,tx,sutton,322,1222,13,donald j trump,1557
2020,texas,tx,swisher,478,1845,32,donald j trump,2355
2020,texas,tx,tarrant,411567,409741,13389,joseph r biden jr,834697
2020,texas,tx,taylor,14588,39547,1000,donald j trump,55135
2020,texas,tx,terrell,119,334,5,donald j trump,458
2020,texas,tx,terry,757,2812,43,donald j trump,3612
2020,texas,tx,throckmorton,82,806,6,donald j trump,894
2020,texas,tx,titus,2856,7570,115,donald j trump,10541
2020,texas,tx,tom green,12239,32313,658,donald j trump,45210
2020,texas,tx,travis,435860,161337,11378,joseph r biden jr,608575
2020,texas,tx,trinity,1323,5579,36,donald j trump,6938
2020,texas,tx,tyler,1403,8194,63,donald j trump,9660
2020,texas,tx,upshur,2877,15809,206,donald j trump,18892
2020,texas,tx,upton,170,1178,20,donald j trump,1368
2020,texas,tx,uvalde,4073,6174,97,donald j trump,10344
2020,texas,tx,val verde,6771,8284,225,donald j trump,15280
2020,texas,tx,van zandt,3516,22270,243,donald j trump,26029
2020,texas,tx,victoria,10380,23358,450,donald j trump,34188
2020,texas,tx,walker,7884,15375,353,donald j trump,23612
2020,texas,tx,waller,8191,14260,283,donald j trump,22734
2020,texas,tx,ward,764,3241,55,donald j trump,4060
2020,texas,tx,washington,4261,12959,207,donald j trump,17427
2020,texas,tx,webb,41820,25898,679,joseph r biden jr,68397
2020,texas,tx,wharton,4694,11926,141,donald j trump,16761
2020,texas,tx,wheeler,168,2159,10,donald j trump,2337
2020,texas,tx,wichita,13161,32069,810,donald j trump,46040
2020,texas,tx,wilbarger,956,3524,44,donald j trump,4524
2020,texas,tx,willacy,3108,2441,0,joseph r biden jr,5549
2020,texas,tx,williamson,143795,139729,6031,joseph r biden jr,289555
2020,texas,tx,wilson,6350,18463,200,donald j trump,25013
2020,texas,tx,winkler,358,1753,15,donald j trump,2126
2020,texas,tx,wise,4973,27032,360,donald j trump,32365
2020,texas,tx,wood,3509,19049,221,donald j trump,22779
2020,texas,tx,yoakum,420,2174,37,donald j trump,2631
2020,texas,tx,young,1034,7110,95,donald j trump,8239
2020,texas,tx,zapata,1826,2033,15,donald j trump,3874
2020,texas,tx,zavala,2864,1490,25,joseph r biden jr,4379
2020,vermont,vt,addison,15089,6567,955,joseph r biden jr,22611
2020,vermont,vt,bennington,11858,6724,775,joseph r biden jr,19357
2020,vermont,vt,caledonia,8529,5924,705,joseph r biden jr,15158
2020,vermont,vt,chittenden,72938,20104,3713,joseph r biden jr,96755
2020,vermont,vt,essex,1890,2164,183,donald j trump,4237
2020,vermont,vt,franklin,13612,11274,1186,joseph r biden jr,26072
2020,vermont,vt,grand isle,3346,2194,242,joseph r biden jr,5782
2020,vermont,vt,lamoille,10773,4171,735,joseph r biden jr,15679
2020,vermont,vt,orange,8351,5782,743,joseph r biden jr,14876
2020,vermont,vt,orleans,7757,7086,599,joseph r biden jr,15442
2020,vermont,vt,rutland,18746,14625,1401,joseph r biden jr,34772
2020,vermont,vt,washington,25101,8707,1517,joseph r biden jr,35325
2020,vermont,vt,windham,20057,7251,1144,joseph r biden jr,28452
2020,vermont,vt,windsor,24779,10135,1394,joseph r biden jr,36308
2020,west virginia,wv,barbour,1457,5116,104,donald j trump,6677
2020,west virginia,wv,berkeley,17186,33279,1070,donald j trump,51535
2020,west virginia,wv,boone,2041,6816,155,donald j trump,9012
2020,west virginia,wv,braxton,1457,4120,87,donald j trump,5664
2020,west virginia,wv,brooke,2947,7545,164,donald j trump,10656
2020,west virginia,wv,cabell,14994,21721,645,donald j trump,37360
2020,west virginia,wv,calhoun,568,2364,39,donald j trump,2971
2020,west virginia,wv,clay,641,2679,45,donald j trump,3365
